Parent SKU,Variant SKU,seller-sku,asin1,item-name,Variation,Vartiation Qunatity,Multiple listing,listing-id,price,open-date,status,Taxonomy,T1,T2,T3,End Node,Manufacture Name,Manufacture Part#,Data Source Status,MFR HTML1,MFR HTML2,MFR PDF URL1,MFR PDF Page#1,MFR PDF URL2,MFR PDF Page#2,Image URL,Amazon Link,Third Party HTML 1,Third Party HTML 2,Feature Copy,Feature Bullet,Short Description,Video URL,EAN,Product Name,Attrname1,AttrValue1,AttrUnit1,Flag1,Attrname2,AttrValue2,AttrUnit2,Flag2,Attrname3,AttrValue3,AttrUnit3,Flag3,Attrname4,AttrValue4,AttrUnit4,Flag4,Attrname5,AttrValue5,AttrUnit5,Flag5,Attrname6,AttrValue6,AttrUnit6,Flag6,Attrname7,AttrValue7,AttrUnit7,Flag7,Attrname8,AttrValue8,AttrUnit8,Flag8,Attrname9,AttrValue9,AttrUnit9,Flag9,Attrname10,AttrValue10,AttrUnit10,Flag10,Attrname11,AttrValue11,AttrUnit11,Flag11,Attrname12,AttrValue12,AttrUnit12,Flag12,Attrname13,AttrValue13,AttrUnit13,Flag13,Attrname14,AttrValue14,AttrUnit14,Flag14,Attrname15,AttrValue15,AttrUnit15,Flag15,Attrname16,AttrValue16,AttrUnit16,Flag16,Attrname17,AttrValue17,AttrUnit17,Flag17,Attrname18,AttrValue18,AttrUnit18,Flag18,Attrname19,AttrValue19,AttrUnit19,Flag19,Attrname20,AttrValue20,AttrUnit20,Flag20,Attrname21,AttrValue21,AttrUnit21,Flag21,Fill Rate,Altius Remarks,PT Update/Not Update Status,Altius Comments,Data QC Comments,Data QC  Updated Status,Site Audit Comments,Site Audit Updated Status
Parent_380,Child_1,SGL-BABVVP,,Balance Activ BV Vaginal Pessaries 7 pessaries box,,,,,,,,Health & Beauty>Women's Hygiene>Intimate Care,Health & Beauty,Women's Hygiene,Intimate Care,Intimate Care,Balance Activ,,Found - Third Party,,,,,,,https://images-na.ssl-images-amazon.com/images/I/31L%2BoW4UXXL.jpg,https://www.amazon.co.uk/Balance-Activ-Vaginal-Pessaries-pessaries/dp/B00KX5UXE0,https://groceries.asda.com/product/thrush-cystitis/balance-activ-bv-vaginal-singleuse-pessaries-x-7-27g/910001210313,https://www.boots.com/balance-activ-bv-vaginal-pessaries-10154129|https://groceries.morrisons.com/webshop/product/Balance-Activ-Bv-Pessaries/363188011?from=search&param=balance%20activ,,,Balance Activ® BV Vaginal Pessaries 27 g Tube 1 Pack,,,BV Vaginal Pessaries,Brand,Balance Activ®,,,Product Type,BV Vaginal Pessaries,,,Ingredients,"Lactic Acid, Glycogen, Polyethylene Glycol, Sodium Hydroxide",,,Skin Type,,,,Physical Form,,,,Used For,"To Maintain the Natural pH Balance, Women with Bacterial Vaginosis",,,Usage Instructions,"Please Read Enclosed Instructions Before Use, Treatment:For the Effective Relief of Unusual Vaginal Discharge, Smell and Discomfort, Use 1 Pessary Daily for 7 Days, Before Bedtime, Maintenance:For the Maintenance of Normal Vaginal Ph Following Your Period and a Course of Antibiotic Treatment, Please See Enclosed Leaflet",,,Ideal For,,,,Odour,,,,Alcohol Free,,,,Organic (Yes/No),,,,Container Size,27,g,,Container Type,Tube,,Image,Storage Instructions,,,,Package Quantity,,,Legacy,Special Features,,,,Country of Origin,,,,,,,,,,,,,,,,,,,,47.06,Description Matched,,,Image Need to Change Size Varied,Updated,,
Parent_380,Child_2,Y6-WVWH-CNX6,B00KX5UXE0,Balance Activ BV Vaginal Pessaries 7 pessaries box,Y,6,Y,0912S8594ZH,7.4,12/09/2017 09:36:58 BST,Inactive,Health & Beauty>Women's Hygiene>Intimate Care,Health & Beauty,Women's Hygiene,Intimate Care,Intimate Care,Balance Activ,,Found - Third Party,,,,,,,https://images-na.ssl-images-amazon.com/images/I/31L%2BoW4UXXL.jpg,https://www.amazon.co.uk/Balance-Activ-Vaginal-Pessaries-pessaries/dp/B00KX5UXE0,https://groceries.asda.com/product/thrush-cystitis/balance-activ-bv-vaginal-singleuse-pessaries-x-7-27g/910001210313,https://www.boots.com/balance-activ-bv-vaginal-pessaries-10154129|https://groceries.morrisons.com/webshop/product/Balance-Activ-Bv-Pessaries/363188011?from=search&param=balance%20activ,,,Balance Activ® BV Vaginal Pessaries 27 g Tube 6 Pack,,,BV Vaginal Pessaries,Brand,Balance Activ®,,,Product Type,BV Vaginal Pessaries,,,Ingredients,"Lactic Acid, Glycogen, Polyethylene Glycol, Sodium Hydroxide",,,Skin Type,,,,Physical Form,,,,Used For,"To Maintain the Natural pH Balance, Women with Bacterial Vaginosis",,,Usage Instructions,"Please Read Enclosed Instructions Before Use, Treatment:For the Effective Relief of Unusual Vaginal Discharge, Smell and Discomfort, Use 1 Pessary Daily for 7 Days, Before Bedtime, Maintenance:For the Maintenance of Normal Vaginal Ph Following Your Period and a Course of Antibiotic Treatment, Please See Enclosed Leaflet",,,Ideal For,,,,Odour,,,,Alcohol Free,,,,Organic (Yes/No),,,,Container Size,27,g,,Container Type,Tube,,Image,Storage Instructions,,,,Package Quantity,,,Legacy,Special Features,,,,Country of Origin,,,,,,,,,,,,,,,,,,,,47.06,Description Matched,,,Image Need to Change Size Varied,Updated,,
Parent_381,Child_1,SGL-BLSES,,Bausch & Lomb Sensitive Eyes Saline Solution 500ml x 1,,,,,,,,Health & Beauty>Vision Care>Lens Cleaners,Health & Beauty,Vision Care,Lens Cleaners,Lens Cleaners,Bausch & Lomb,,Found - Third Party,,,,,,,https://images.skucloud.io/c/670/460/d439d567-4663-5453-8081-7cde675a1391-original.jpg,https://www.amazon.co.uk/Bausch-Lomb-Sensitive-Saline-Solution/dp/B07C9MR2XK,https://www.boots.com/bausch-and-lomb-sensitive-eyes-plus-saline-500ml-10016083|https://www.ocado.com/webshop/product/Bausch--Lomb-Saline-Solution/63942011,https://www.chemistdirect.co.uk/bausch-lomb-sensitive-eyes-saline-solution/prd-gon|http://www.chemist.net/Pharmacy/medicines-eye-care-contact-lens-solutions/bausch-lomb/bausch-lomb-sensitive-eyes-plus-saline-500ml-pd-17739.html#product-tabs3,,,Bausch & Lomb® Lens Solution 500ml Bottle 1 Pack,,797142840686,Lens Solution,Brand,Bausch & Lomb®,,,Product Type,Lens Solution,,,Ingredients,"Isotonic, Buffered Solution that Contains Boric Acid, Sodium Borate and Sodium Chloride, Preserved with Sorbic Acid (0.1%) and Edetate Disodium (0.025%)",,,Physical Form,Solution,,,Used For,"Cleaning and Before Lens Placment in the Eye, Heat Disinfection of Soft Lenses, Chemical Disinfection (Cold) or Hydrogen Peroxide System, Diluent for Enzyme Tablets",,,Usage Instructions,"Clean Your Lenses with a Daily Cleaner Such as Bausch & Lomb Sensitive Eyes Daily Cleaner as Instructed by Your Eye Care Practitioner, After Cleaning, Rinse Lenses Thoroughly with Bausch & Lomb Sensitive Eyes Saline Solution by Holding the Lens Between the Forefinger and Thumb or Placing it in the Palm of the Hand. Direct a Steady Stream of Saline onto the Lensfor Approximately 10 Seconds, Use Before the Expiration Date Marked on the Bottle and Carton, Never Re-Use this Solution",,,Organic (Yes/No),,,,Container Size,500,ml,,Container Type,Bottle,,Third Party,Storage Instructions,"Keep the Bottle Tightly Closed When Not in Use, Store at Room Temperature",,,Package Quantity,,,Legacy,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.67,,,,,,,
Parent_381,Child_2,FU-86XF-AMSZ,B07C9MR2XK,Bausch & Lomb Sensitive Eyes Saline Solution 500ml x 2,Y,2,,0725UIMRRZV,15.95,25/07/2018 12:21:31 BST,Active,Health & Beauty>Vision Care>Lens Cleaners,Health & Beauty,Vision Care,Lens Cleaners,Lens Cleaners,Bausch & Lomb,,Found - Third Party,,,,,,,https://images.skucloud.io/c/670/460/d439d567-4663-5453-8081-7cde675a1391-original.jpg,https://www.amazon.co.uk/Bausch-Lomb-Sensitive-Saline-Solution/dp/B07C9MR2XK,https://www.boots.com/bausch-and-lomb-sensitive-eyes-plus-saline-500ml-10016083|https://www.ocado.com/webshop/product/Bausch--Lomb-Saline-Solution/63942011,https://www.chemistdirect.co.uk/bausch-lomb-sensitive-eyes-saline-solution/prd-gon|http://www.chemist.net/Pharmacy/medicines-eye-care-contact-lens-solutions/bausch-lomb/bausch-lomb-sensitive-eyes-plus-saline-500ml-pd-17739.html#product-tabs3,,,Bausch & Lomb® Lens Solution 500ml Bottle 2 Pack,,797142840686,Lens Solution,Brand,Bausch & Lomb®,,,Product Type,Lens Solution,,,Ingredients,"Isotonic, Buffered Solution that Contains Boric Acid, Sodium Borate and Sodium Chloride, Preserved with Sorbic Acid (0.1%) and Edetate Disodium (0.025%)",,,Physical Form,Solution,,,Used For,"Cleaning and Before Lens Placment in the Eye, Heat Disinfection of Soft Lenses, Chemical Disinfection (Cold) or Hydrogen Peroxide System, Diluent for Enzyme Tablets",,,Usage Instructions,"Clean Your Lenses with a Daily Cleaner Such as Bausch & Lomb Sensitive Eyes Daily Cleaner as Instructed by Your Eye Care Practitioner, After Cleaning, Rinse Lenses Thoroughly with Bausch & Lomb Sensitive Eyes Saline Solution by Holding the Lens Between the Forefinger and Thumb or Placing it in the Palm of the Hand. Direct a Steady Stream of Saline onto the Lensfor Approximately 10 Seconds, Use Before the Expiration Date Marked on the Bottle and Carton, Never Re-Use this Solution",,,Organic (Yes/No),,,,Container Size,500,ml,,Container Type,Bottle,,Third Party,Storage Instructions,"Keep the Bottle Tightly Closed When Not in Use, Store at Room Temperature",,,Package Quantity,,,Legacy,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.67,,,,,,,
Parent_382,Child_1,SGL-ANGT,,Artelac Nightime Gel 1 x 10g tubes,,,,,,,,Health & Beauty>Vision Care>Eye Drops & Wash,Health & Beauty,Vision Care,Eye Drops & Wash,Eye Drops & Wash,Bausch & Lomb,,Found,https://bausch.co.uk/products/artelac-nighttime-gel,,,,,,https://bausch.co.uk/cms_assets/product_images/Artelac-NTG-carton-gdc.png,https://www.amazon.co.uk/Artelac-Nightime-Gel-tubes-BULK/dp/B01MYXK4JP,http://www.chemist.net/Pharmacy/medicines-eye-care-dry-eye-drops/bausch-lomb/artelac-nighttime-gel-10g-pd-13402.html#product-tabs3,https://www.desertcart.ae/products/67365283-artelac-nightime-gel-3-x-10-g-tubes-bulk-buy,"Artelac Nighttime Gel is an eye gel with a combination of agents designed for people with dry eyes (chronic tear dysfunction). It provides added protection from persistently irritated, dry, gritty, painful eyes by calming and relieving symptoms. Artelac Nighttime Gel aims to give you lasting hydration at night, when the symptoms of dry eye can be worse1 .Dry eye happens when your eyes lose some of their ability to produce normal tears and is a common condition2. It occurs for a number of reasons, including age and environmental factors such as air conditioning.",•Trigylceride lipids - seal in moisture|•Carbomer gel - prolongs adhesion to the surface of the eye|•Sterile water - compensates for water loss,Bausch & Lomb® Nightime Gel 10 g Tube 1 Pack,,4049649000213,Nightime Gel,Brand,Bausch & Lomb®,,,Product Type,Nightime Gel,,,Ingredients,"Carbomer 2 mg, Medium Chain Triglycerides, Sterile Water, Cetrimide, Sorbitol and Sodium Hydroxide",,Third Party,Physical Form,Gel,,,Used For,"Protection From Persistently Irritated, Dry, Gritty, Painful Eyes by Calming and Relieving Symptoms",,,Usage Instructions,Use 1-2 Drops in the Affected Eyes as Needed to Keep Your Eyes Hydrated and Comfortable,,,Storage Instructions,,,,Organic (Yes/No),,,,Container Size,10,g,,Container Type,Tube,,,Package Quantity,,,Legacy,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,,,,,,,
Parent_382,Child_2,JD-S1FL-SMP7,B01MYXK4JP,Artelac Nightime Gel 3 x 10g tubes BULK BUY,Y,3,,0205VL2UAUC,14.99,05/02/2019 10:46:06 GMT,Active,Health & Beauty>Vision Care>Eye Drops & Wash,Health & Beauty,Vision Care,Eye Drops & Wash,Eye Drops & Wash,Bausch & Lomb,,Found,https://bausch.co.uk/products/artelac-nighttime-gel,,,,,,https://bausch.co.uk/cms_assets/product_images/Artelac-NTG-carton-gdc.png,https://www.amazon.co.uk/Artelac-Nightime-Gel-tubes-BULK/dp/B01MYXK4JP,http://www.chemist.net/Pharmacy/medicines-eye-care-dry-eye-drops/bausch-lomb/artelac-nighttime-gel-10g-pd-13402.html#product-tabs3,https://www.desertcart.ae/products/67365283-artelac-nightime-gel-3-x-10-g-tubes-bulk-buy,"Artelac Nighttime Gel is an eye gel with a combination of agents designed for people with dry eyes (chronic tear dysfunction). It provides added protection from persistently irritated, dry, gritty, painful eyes by calming and relieving symptoms. Artelac Nighttime Gel aims to give you lasting hydration at night, when the symptoms of dry eye can be worse1 .Dry eye happens when your eyes lose some of their ability to produce normal tears and is a common condition2. It occurs for a number of reasons, including age and environmental factors such as air conditioning.",•Trigylceride lipids - seal in moisture|•Carbomer gel - prolongs adhesion to the surface of the eye|•Sterile water - compensates for water loss,Bausch & Lomb® Nightime Gel 10 g Tube 3 Pack,,4049649000213,Nightime Gel,Brand,Bausch & Lomb®,,,Product Type,Nightime Gel,,,Ingredients,"Carbomer 2 mg, Medium Chain Triglycerides, Sterile Water, Cetrimide, Sorbitol and Sodium Hydroxide",,Third Party,Physical Form,Gel,,,Used For,"Protection From Persistently Irritated, Dry, Gritty, Painful Eyes by Calming and Relieving Symptoms",,,Usage Instructions,Use 1-2 Drops in the Affected Eyes as Needed to Keep Your Eyes Hydrated and Comfortable,,,Storage Instructions,,,,Organic (Yes/No),,,,Container Size,10,g,,Container Type,Tube,,,Package Quantity,,,Legacy,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,,,,,,,
Parent_385,Child_1,N2-F8K6-P4AC,B002LA1D9Y,Bioderma Sebium H2O Solution Micellar Water 500 ml,N,,Y,0502SDV181N,12.99,02/05/2017 14:55:27 BST,Active,Health & Beauty>Skin Care>Face Care,Health & Beauty,Skin Care,Face Care,Face Care,Bioderma,,Found,https://www.bioderma.com/en/our-products/sebium/h2o,,,,,,https://i.ebayimg.com/images/g/tGIAAOSw6CRb9mLt/s-l1600.jpg,https://www.amazon.co.uk/Bioderma-Sebium-Solution-Micellar-Water/dp/B002LA1D9Y,https://www.escentual.com/bioderma/bioderma018/,https://www.easyparapharmacie.co.uk/bioderma-sebium-h2o-solution-micellaire-500ml.html,,"•Sébium H2O is the 1st specific make-up removing micellar water for combination or oily skin that mimics the natural composition of the skin for perfect make-up removal and total respect for even the most sensitive skin|•Thanks to the Fluidactiv™ patented sebo-correcting complex, it biologically regulates sebum quality to keep the pores from becoming clogged and clear up the skin|•Enriched with purifying agents, zinc gluconate and copper sulphate, Sébium H2O purifies the skin and limits sebaceous secretion",Sebium H2O Micellar Water 500 ml Bottle 1 Pack,https://youtu.be/-13tdUKFmQo,0689741183915,Sebium H2O Micellar Water,Brand,Bioderma®,,,Product Type,Sebium H2O Micellar Water,,,Ingredients,"Aqua (Water) Eau, Peg-6 Caprylic/Capric Glycerides, Sodium Citrate, Zinc Gluconate, Copper Sulfate, Ginkgo Biloba Leaf Extract, Mannitol, Xylitol, Rhamnose, Fructooligosaccharides, Propylene Glycol, Citric Acid, Disodium Edta, Cetrimonium Bromide, Fragrance (PARFUM). (BI 442)",,,Skin Type,"Oily Skin, Blemished Skin, Sensitive Skin",,,Physical Form,Liquid,,,Used For,Make-Up Removing,,,Usage Instructions,"Morning and Evening - 7 Days a Week, Soak a Cotton Pad with Sebium H2O, Gently Cleanse and Remove Make-Up From Your Face, Re-Apply Until the Cotton Pad Becomes Clean, Lightly Dab Your Face with a Clean Cotton Towel",,,Ideal For,"Adults, Teens",,,Odour,,,,Alcohol Free,Alcohol Free,,Third Party,Organic (Yes/No),No,,,Container Size,500,ml,,Container Type,Bottle,,,Package Quantity,,,Legacy,Country of Origin,France,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,93.33,,,,,,,
Parent_385,Child_2,EI-RR4J-DVHP,B004RB9X7E,Bioderma Sébium H2O Micelle Solution 2 x 500ml,Y,2,Y,1109UO7QBNG,24.59,09/11/2018 10:42:32 GMT,Active,Health & Beauty>Skin Care>Face Care,Health & Beauty,Skin Care,Face Care,Face Care,Bioderma,,Found,https://www.bioderma.com/en/our-products/sebium/h2o,,,,,,https://i.ebayimg.com/images/g/tGIAAOSw6CRb9mLt/s-l1600.jpg,https://www.amazon.in/Bioderma-Sebium-Micelle-Solution-2X500ml/dp/B004RB9X7E,https://www.escentual.com/bioderma/bioderma018/,https://www.easyparapharmacie.co.uk/bioderma-sebium-h2o-solution-micellaire-500ml.html,,"•Sébium H2O is the 1st specific make-up removing micellar water for combination or oily skin that mimics the natural composition of the skin for perfect make-up removal and total respect for even the most sensitive skin|•Thanks to the Fluidactiv™ patented sebo-correcting complex, it biologically regulates sebum quality to keep the pores from becoming clogged and clear up the skin|•Enriched with purifying agents, zinc gluconate and copper sulphate, Sébium H2O purifies the skin and limits sebaceous secretion",Sebium H2O Micellar Water 500 ml Bottle 2 Pack,https://youtu.be/-13tdUKFmQo,,Sebium H2O Micellar Water,Brand,Bioderma®,,,Product Type,Sebium H2O Micellar Water,,,Ingredients,"Aqua (Water) Eau, Peg-6 Caprylic/Capric Glycerides, Sodium Citrate, Zinc Gluconate, Copper Sulfate, Ginkgo Biloba Leaf Extract, Mannitol, Xylitol, Rhamnose, Fructooligosaccharides, Propylene Glycol, Citric Acid, Disodium Edta, Cetrimonium Bromide, Fragrance (PARFUM). (BI 442)",,,Skin Type,"Oily Skin, Blemished Skin, Sensitive Skin",,,Physical Form,Liquid,,,Used For,Make-Up Removing,,,Usage Instructions,"Morning and Evening - 7 Days a Week, Soak a Cotton Pad with Sebium H2O, Gently Cleanse and Remove Make-Up From Your Face, Re-Apply Until the Cotton Pad Becomes Clean, Lightly Dab Your Face with a Clean Cotton Towel",,,Ideal For,"Adults, Teens",,,Odour,,,,Alcohol Free,Alcohol Free,,Third Party,Organic (Yes/No),No,,,Container Size,500,ml,,Container Type,Bottle,,,Package Quantity,,,Legacy,Country of Origin,France,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,93.33,,,,,,,
Parent_387,Child_1,99-NCNC-7I49,B00D47VIHA,Bioderma Sensibio H2O Micelle Solution (For Sensitive Skin) 500ml,N,,Y,0624U2I40DZ,13.98,24/06/2018 23:32:14 BST,Inactive,Health & Beauty>Skin Care>Face Care,Health & Beauty,Skin Care,Face Care,Face Care,Bioderma,,Found,https://www.bioderma.com/en/our-products/sensibio/h2o,,,,,,https://i.ebayimg.com/images/g/tGIAAOSw6CRb9mLt/s-l1600.jpg,https://www.amazon.in/Bioderma-Sensibio-Micelle-Solution-Sensitive/dp/B00D47VIHA,https://www.cocooncenter.co.uk/bioderma-crealine-h2o-micelle-solution-2-x-500ml/6781.html,https://www.escentual.com/bioderma/bioderma013/,"Sensibio H2O is the 1st and only dermatological micellar water perfectly compatible with the skin: its fatty acid esters, the constituent elements of micelles, are similar to the phospholipids of the skin cell membranes and naturally help rebuild the skin's hydrolipidic film.",,Sensibio H20/Crealine H2O 500 ml Bottle 1 Pack,https://youtu.be/-13tdUKFmQo,0885392464667,Sensibio H20/Crealine H2O,Brand,Bioderma®,,,Product Type,Sensibio H20/Crealine H2O,,,Ingredients,"Aqua (Water) Eau, Peg-6 Caprylic/Capric Glycerides, Fructooligosaccharides, Mannitol, Xylitol, Rhamnose, Cucumis Sativus (Cucumber) Fruit Extract, Propylene Glycol, Cetrimonium Bromide, Disodium Edta (BI 446)",,,Skin Type,All Skin Type,,,Physical Form,Liquid,,Image,Used For,Soothes and Clears up Irritated Skin,,,Usage Instructions,"Morning and Evening - 7 Days a Week, Soak a Cotton Pad with Sensibio H2o, Gently Cleanse and Remove Make-Up From Your Face and Eyes, Re-Apply Until the Cotton Pad Becomes Clean, Lightly Dab Your Face with a Clean Cotton Towel",,,Ideal For,"Women, Adult",,Third Party,Odour,Fragrance-Free,,Third Party,Alcohol Free,Alcohol Free,,Third Party,Organic (Yes/No),,,,Container Size,500,ml,,Container Type,Bottle,,,Package Quantity,,,Legacy,Country of Origin,France,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,93.33,,,,,,,
Parent_387,Child_2,1S-VO8D-NBHJ,B003MGRT2Q,Bioderma Crealine H2O Micelle Solution 2 x 500ml,Y,2,Y,0503SRHQ8GN,24.93,03/05/2017 23:15:15 BST,Active,Health & Beauty>Skin Care>Face Care,Health & Beauty,Skin Care,Face Care,Face Care,Bioderma,,Found,https://www.bioderma.com/en/our-products/sensibio/h2o,,,,,,https://i.ebayimg.com/images/g/tGIAAOSw6CRb9mLt/s-l1600.jpg,https://www.amazon.co.uk/Bioderma-Crealine-Micelle-Solution-500ml/dp/B003MGRT2Q/ref=sr_1_1?keywords=B003MGRT2Q&qid=1553582676&s=gateway&sr=8-1,https://www.cocooncenter.co.uk/bioderma-crealine-h2o-micelle-solution-2-x-500ml/6781.html,https://www.escentual.com/bioderma/bioderma013/,"Sensibio H2O is the 1st and only dermatological micellar water perfectly compatible with the skin: its fatty acid esters, the constituent elements of micelles, are similar to the phospholipids of the skin cell membranes and naturally help rebuild the skin's hydrolipidic film.",,Sensibio H20/Crealine H2O 500 ml Bottle 2 Pack,https://youtu.be/-13tdUKFmQo,0787734602983,Sensibio H20/Crealine H2O,Brand,Bioderma®,,,Product Type,Sensibio H20/Crealine H2O,,,Ingredients,"Aqua (Water) Eau, Peg-6 Caprylic/Capric Glycerides, Fructooligosaccharides, Mannitol, Xylitol, Rhamnose, Cucumis Sativus (Cucumber) Fruit Extract, Propylene Glycol, Cetrimonium Bromide, Disodium Edta (BI 446)",,,Skin Type,All Skin Type,,,Physical Form,Liquid,,Image,Used For,Soothes and Clears up Irritated Skin,,,Usage Instructions,"Morning and Evening - 7 Days a Week, Soak a Cotton Pad with Sensibio H2o, Gently Cleanse and Remove Make-Up From Your Face and Eyes, Re-Apply Until the Cotton Pad Becomes Clean, Lightly Dab Your Face with a Clean Cotton Towel",,,Ideal For,"Women, Adult",,Third Party,Odour,Fragrance-Free,,Third Party,Alcohol Free,Alcohol Free,,Third Party,Organic (Yes/No),,,,Container Size,500,ml,,Container Type,Bottle,,,Package Quantity,,,Legacy,Country of Origin,France,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,93.33,,,,,,,
Parent_390,Child_1,17-SF52-L97C,B00UL94Q0U,Blink Eye Drops- Intensive Tear 10ml **3 PACK DEAL**,Y,3,Y,0413SSO21DN,12.98,13/04/2017 16:00:48 BST,Inactive,Health & Beauty>Vision Care>Eye Drops & Wash,Health & Beauty,Vision Care,Eye Drops & Wash,Eye Drops & Wash,Blink,,Found,https://www.blink.expert/blinkintensive,,,,,,https://www.blink.expert/sites/blinkexpert_uk/files/styles/product_image/public/1.5-pdp-mainproductimage-blinkintensivetears.jpg,https://www.amazon.com/Blink-Drops-Intensive-Tear-10Ml/dp/B00UL94Q0U,https://www.boots.com/blink-intensive-tears-soothing-eye-drops-10ml-10081914,https://www.visiondirect.co.uk/blink-intensive-tears-bottle,,•blink® intensive eye drops are formulated to soothe and protect dry feeling eyes|•Contains a lubricating demulcent and a viscosity enhancer for a long lasting effect|•Available in multi-dose bottles and handy preservative free single-use vials,Blink® Intensive Tears Eye Drop Liquid 10 ml Bottle 3 Pack,,,Eye Drop,Brand,Blink®,,,Product Type,Eye Drop,,,Ingredients,"Polyethylene Glycol 400 (PEG 400) (0.25%), Ocupure® Preservative (Sodium Chlorite), Sodium Hyaluronate (0.20%), Boric Acid, Sodium Borate (Decahydrate), Sodium Chloride, Potassium Chloride, Calcium Chloride (Dihydrate), Magnesium Chloride, Purified Water",,,Physical Form,Liquid,,,Used For,"Long Lasting Relief From Feeling of Dry, Tried Eyes and Contact Lens Wearer",,,Usage Instructions,"Place 1 or 2 Drops in Affected Eye as Required, Blink Several Times to Wash the Eye, Use as Often as Required,You Wear Contact Lenses There is no Need to Remove Them",,,Storage Instructions,Store Between 5°C and 25°C,,Third Party,Organic (Yes/No),,,,Container Size,10,ml,,Container Type,Bottle,,Image,Package Quantity,,,Legacy,Country of Origin,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.67,,,,,,,
